Date,Open,High,Low,Close,Adj Close,Volume
2006-11-10,20.672098,20.672098,20.468431,20.498981,17.191032,3830
2006-11-13,20.478615,20.529531,20.407331,20.529531,17.216648,6678
2006-11-14,20.621181,20.621181,20.366598,20.366598,17.080009,3241
2006-11-15,20.417515,20.641548,20.417515,20.631365,17.302048,2455
2006-11-16,20.753565,20.773932,20.519348,20.519348,17.208113,4419
2006-11-17,20.407331,20.478615,20.356415,20.478615,17.173954,786
2006-11-20,20.509165,20.692465,20.509165,20.641548,17.310585,6874
2006-11-21,20.824846,20.997963,20.773932,20.997963,17.609489,2750
2006-11-22,21.008146,21.008146,20.824846,20.936865,17.558254,8052
2006-11-23,21.038696,21.099796,21.038696,21.069246,17.669271,4419
2006-11-24,21.028513,21.130346,21.028513,21.120163,17.711977,2259
2006-11-27,21.181263,21.181263,20.875765,20.896130,17.524092,7561
2006-11-28,20.814665,20.967413,20.814665,20.957230,17.575331,1375
2006-11-29,20.987780,21.181263,20.987780,21.181263,17.763210,3437
2006-11-30,21.364561,21.547861,21.364561,21.547861,18.070642,8543
2006-12-01,21.507128,21.507128,21.384930,21.384930,17.934010,7758
2006-12-04,21.527494,21.629328,21.527494,21.598778,18.113344,1964
2006-12-05,21.690428,21.761711,21.588594,21.731161,18.224371,9525
2006-12-06,21.670061,21.812628,21.670061,21.690428,18.190208,4026
2006-12-07,21.670061,21.700611,21.537678,21.649694,18.156044,7070
2006-12-08,21.782078,21.782078,21.568228,21.568228,18.087730,5401
2006-12-11,21.537678,21.659878,21.456211,21.558044,18.079195,4419
2006-12-12,21.558044,21.558044,21.405294,21.466394,18.002325,4321
2006-12-13,21.537678,21.670061,21.537678,21.670061,18.173130,3142
2006-12-14,21.700611,21.883909,21.700611,21.883909,18.352472,5205
2006-12-15,21.894094,21.894094,21.680244,21.680244,18.181662,3339
2006-12-18,21.700611,21.731161,21.435844,21.435844,17.976707,4321
2006-12-19,21.384930,21.496944,21.272911,21.496944,18.027948,3732
2006-12-20,21.547861,21.547861,21.384930,21.384930,17.934010,589
2006-12-21,21.283096,21.283096,21.232180,21.232180,17.805910,2062
2006-12-22,21.252546,21.262730,21.160896,21.232180,17.824720,1964
2006-12-27,21.232180,21.527494,21.232180,21.527494,18.072647,3339
2006-12-28,21.496944,21.578411,21.496944,21.578411,18.115391,1080
2006-12-29,21.629328,21.751528,21.629328,21.751528,18.260723,2357
2007-01-02,21.731161,21.802444,21.731161,21.771894,18.277817,3241
2007-01-03,21.690428,21.690428,21.171080,21.171080,17.773426,4714
2007-01-04,21.140530,21.140530,20.845215,20.845215,17.499857,2553
2007-01-05,20.743382,20.794296,20.743382,20.763746,17.431456,3535
2007-01-08,20.947046,21.079430,20.896130,20.987780,17.619541,4419
2007-01-09,20.845215,20.845215,20.651731,20.651731,17.337425,2553
2007-01-10,20.651731,20.743382,20.651731,20.743382,17.414358,786
2007-01-11,20.712831,20.977596,20.712831,20.885946,17.534054,5008
2007-01-12,21.252546,21.252546,21.252546,21.252546,17.841816,786
2007-01-15,21.272911,21.364561,21.272911,21.354380,17.927309,2848
2007-01-16,21.242363,21.242363,21.160896,21.160896,17.764877,2848
2007-01-17,21.140530,21.191446,21.018330,21.191446,17.790514,2357
2007-01-18,21.272911,21.334011,20.977596,20.977596,17.610992,1964
2007-01-19,21.150713,21.211813,21.150713,21.211813,17.807623,6481
2007-01-22,21.323830,21.323830,21.079430,21.089613,17.705034,4321
2007-01-23,21.608961,21.608961,21.588594,21.588594,18.123930,1375
2007-01-24,21.598778,21.710794,21.598778,21.710794,18.226524,1669
2007-01-25,21.955193,21.955193,21.853359,21.853359,18.346205,2160
2007-01-26,21.741344,21.741344,21.690428,21.741344,18.252171,2062
2007-01-29,21.782078,21.792261,21.782078,21.792261,18.294918,1669
2007-01-30,21.710794,21.812628,21.700611,21.792261,18.294918,1866
2007-01-31,21.751528,21.975559,21.751528,21.965378,18.440248,786
2007-02-01,22.026478,22.138493,22.026478,22.128309,18.577038,30540
2007-02-02,22.128309,22.128309,22.128309,22.128309,18.577038,0
2007-02-05,22.199593,22.199593,22.158859,22.179226,18.619781,1178
2007-02-06,22.148676,22.199593,22.148676,22.199593,18.636873,884
2007-02-07,22.148676,22.148676,21.995928,22.067209,18.525730,687
2007-02-08,22.067209,22.179226,22.067209,22.179226,18.619781,11097
2007-02-09,22.179226,22.179226,22.107943,22.107943,18.559929,2553
2007-02-12,22.006109,22.006109,21.843178,21.843178,18.337658,2259
2007-02-13,21.945009,22.097759,21.945009,22.087576,18.542831,1964
2007-02-14,22.281059,22.372709,22.199593,22.250509,18.679623,3732
2007-02-15,22.250509,22.321793,22.199593,22.321793,18.739460,1178
2007-02-16,22.505093,22.505093,22.494907,22.494907,18.884794,1473
2007-02-19,22.525457,22.525457,22.464357,22.464357,18.859144,3142
2007-02-20,22.301426,22.311609,22.260693,22.260693,18.688169,1571
2007-02-21,22.372709,22.505093,22.311609,22.505093,18.893354,40557
2007-02-22,22.606924,22.637474,22.352343,22.352343,18.765102,1473
2007-02-23,22.637474,22.637474,22.423626,22.494907,18.884794,4714
2007-02-26,22.637474,22.637474,22.576374,22.576374,18.953186,3830
2007-02-27,22.362526,22.362526,21.822811,21.894094,18.380415,10704
2007-02-28,21.863544,21.965378,21.761711,21.945009,18.423145,6088
2007-03-01,21.659878,21.771894,21.517311,21.771894,18.277817,3241
2007-03-02,21.558044,21.690428,21.486761,21.486761,18.038446,3339
2007-03-05,21.069246,21.262730,21.069246,21.262730,17.850361,3142
2007-03-06,21.486761,21.517311,21.486761,21.517311,18.064095,884
2007-03-07,21.578411,21.792261,21.578411,21.720978,18.235077,3830
2007-03-08,21.832994,21.955193,21.822811,21.843178,18.337658,1277
2007-03-09,21.894094,21.894094,21.771894,21.771894,18.277817,1277
2007-03-12,21.792261,21.832994,21.690428,21.832994,18.329111,4124
2007-03-13,21.832994,21.832994,21.384930,21.384930,17.952955,982
2007-03-14,21.313646,21.405294,21.181263,21.405294,17.970049,3830
2007-03-15,21.537678,21.537678,21.537678,21.537678,18.081184,393
2007-03-16,21.537678,21.537678,21.527494,21.527494,18.072647,491
2007-03-19,21.568228,21.568228,21.568228,21.568228,18.106831,491
2007-03-20,21.771894,21.771894,21.568228,21.629328,18.158127,1277
2007-03-21,21.670061,21.700611,21.670061,21.700611,18.217978,1375
2007-03-22,22.026478,22.026478,21.965378,21.965378,18.440248,4124
2007-03-23,21.955193,22.046843,21.955193,22.046843,18.508636,2750
2007-03-26,22.331976,22.331976,22.179226,22.179226,18.619781,196
2007-03-27,22.128309,22.128309,21.995928,21.995928,18.483706,491
2007-03-28,22.036659,22.138493,21.995928,22.107943,18.577852,982
2007-03-29,22.067209,22.179226,22.067209,22.179226,18.637745,982
2007-03-30,21.934828,21.934828,21.914459,21.914459,18.415258,491
2007-04-02,22.026478,22.087576,21.995928,22.087576,18.560720,1768
2007-04-03,22.301426,22.352343,22.301426,22.352343,18.783215,196
2007-04-04,22.525457,22.606924,22.403259,22.586557,18.980036,1277
2007-04-05,22.708757,22.708757,22.708757,22.708757,19.082726,295
2007-04-09,22.800407,22.800407,22.800407,22.800407,19.159737,687
2007-04-10,22.892057,22.892057,22.718941,22.780041,19.142626,3732
2007-04-11,22.729124,22.729124,22.708757,22.708757,19.082726,884
2007-04-12,22.566191,22.729124,22.566191,22.729124,19.099838,2946
2007-04-13,22.841141,22.963341,22.841141,22.963341,19.296654,1178
2007-04-16,23.085541,23.085541,22.912424,23.065172,19.382229,3339
2007-04-17,23.187372,23.187372,23.004072,23.004072,19.330889,2455
2007-04-18,22.912424,22.912424,22.912424,22.912424,19.253876,393
2007-04-19,22.790224,22.790224,22.708757,22.708757,19.082726,1277
2007-04-20,22.861507,22.861507,22.861507,22.861507,19.211088,491
2007-04-23,22.810591,22.810591,22.800407,22.800407,19.159737,1669
2007-04-24,22.729124,22.749491,22.729124,22.749491,19.116949,1473
2007-04-25,22.698574,22.708757,22.698574,22.708757,19.082726,1768
2007-04-26,22.780041,22.810591,22.729124,22.759674,19.125513,5106
2007-04-27,22.606924,22.810591,22.606924,22.810591,19.168299,1768
2007-04-30,22.810591,22.810591,22.403259,22.403259,18.826006,3044
2007-05-01,22.403259,22.443993,22.382893,22.443993,18.860235,2160
2007-05-02,22.372709,22.830957,22.372709,22.830957,19.185410,1768
2007-05-03,22.963341,22.973522,22.851324,22.973522,19.305210,1178
2007-05-04,23.167006,23.187372,23.105906,23.187372,19.484921,3241
2007-05-07,23.105906,23.309572,23.105906,23.309572,19.587606,2259
2007-05-08,23.289206,23.289206,23.289206,23.289206,19.570490,884
2007-05-09,23.340122,23.421589,23.340122,23.421589,19.681734,1571
