Date,Open,High,Low,Close,Adj Close,Volume
2009-10-29,22.394791,22.494989,22.394791,22.494989,18.077534,13872
2009-10-30,22.625252,22.625252,22.104208,22.104208,17.763491,299
2009-11-02,22.254509,22.254509,22.084167,22.194389,17.835957,3992
2009-11-03,21.963928,22.094189,21.963928,21.983969,17.666862,7485
2009-11-04,22.164330,22.334669,22.164330,22.164330,17.811804,12675
2009-11-05,22.164330,22.164330,22.164330,22.164330,17.811804,0
2009-11-06,22.494989,22.745491,22.474951,22.745491,18.278839,2794
2009-11-09,22.655312,22.915833,22.655312,22.915833,18.415735,1597
2009-11-10,22.825651,22.825651,22.675350,22.715431,18.254679,11078
2009-11-11,22.765532,22.765532,22.685371,22.705412,18.246628,2994
2009-11-12,22.695391,22.825651,22.625252,22.625252,18.182213,8982
2009-11-13,22.665331,22.795591,22.645290,22.755510,18.286892,6287
2009-11-16,22.865730,23.096191,22.865730,23.076153,18.544565,21956
2009-11-17,23.066132,23.116232,23.026052,23.026052,18.504311,4291
2009-11-18,22.935871,23.046091,22.935871,23.046091,18.520405,1098
2009-11-19,23.036072,23.036072,22.845692,22.895792,18.399622,3593
2009-11-20,22.835670,22.995993,22.835670,22.985971,18.472095,1896
2009-11-23,23.016031,23.016031,22.975952,22.975952,18.464045,998
2009-11-24,23.076153,23.076153,22.975952,22.985971,18.472095,1896
2009-11-25,22.835670,23.016031,22.835670,22.945892,18.439886,10978
2009-11-26,22.775551,23.116232,22.094189,23.076153,18.544565,2495
2009-11-27,22.815632,22.905811,22.815632,22.905811,18.407677,33533
2009-11-30,22.715431,22.735472,22.615231,22.735472,18.270792,3693
2009-12-01,22.915833,22.965933,22.915833,22.965933,18.455992,2196
2009-12-02,22.985971,23.096191,22.985971,23.086172,18.552616,4691
2009-12-03,23.136272,23.176353,23.046091,23.046091,18.520405,1896
2009-12-04,23.106213,23.216433,22.935871,23.106213,18.568722,33433
2009-12-07,23.036072,23.066132,22.905811,22.935871,18.431835,37325
